;Unnamed: 0;Submitby Date Time;Tc Direct Project ID;Challenge Manager;Challenge Copilot;Posting Date Date;Track;Technology List;Duration;Num Valid Submissions;First Place Prize;Num Appeals;Num Checkpoint Submissions;Num Registrations;Num Submissions;Num Submissions Passed Review;Num Successful Appeals;Num Valid Checkpoint Submissions;Contest Prizes Total;Copilot Cost;Total Prize
4109;4110;2016-11-20 21:00:56;11404;AAAAAAAADP;AAAAAAAAAH;2016-11-20;Develop;Other;0;8;US$0,00;0;0;8;8;8;0;0;US$2.400,00;US$0,00;US$0,00
4110;4111;2016-11-20 09:02:36;9599;AAAAAAAAAH;AAAAAAAAAE;2016-11-16;Develop;Node.js;11376;2;US$550,00;0;0;21;2;1;0;0;US$1.403,00;US$600,00;US$825,00
4112;4113;2016-11-19 16:02:20;11328;AAAAAAAADL;AAAAAAAAAH;2016-11-19;Develop;API,Node.js;1130;2;US$800,00;0;0;17;2;2;0;0;US$1.584,00;US$0,00;US$1.700,00
4113;4114;2016-11-19 16:11:01;10416;AAAAAAAAEV;AAAAAAAAAH;2016-11-19;Design;0;0;6;US$0,00;0;0;5;6;6;0;0;US$0,00;US$0,00;US$0,00
4114;4115;2016-11-19 12:10:17;10416;AAAAAAAAEV;AAAAAAAAAH;2016-11-19;Design;0;0;6;US$0,00;0;0;5;6;6;0;0;US$0,00;US$0,00;US$0,00
4115;4116;2016-11-18 23:01:11;10238;AAAAAAAAAH;AAAAAAAAAA;2016-11-15;Develop;CSS,HTML,JavaScript;5675;3;US$500,00;0;0;34;3;0;0;0;US$280,00;US$0,00;US$750,00
4116;4117;2016-11-18 16:02:38;11328;AAAAAAAADL;AAAAAAAAAH;2016-11-18;Develop;API,Node.js;1134;5;US$800,00;0;0;21;5;3;0;0;US$2.004,00;US$0,00;US$1.700,00
4118;4119;2016-11-17 22:06:04;11059;AAAAAAAAAH;AAAAAAAAAO;2016-11-14;Develop;ReactJS;0;0;US$900,00;0;0;24;0;0;0;0;US$0,00;US$0,00;US$1.350,00
4120;4121;2016-11-16 08:06:26;10416;AAAAAAAAEV;AAAAAAAAAC;2016-11-11;Design;0;9930;31;US$2.000,00;0;0;44;31;31;0;0;US$6.550,00;US$300,00;US$5.750,00
4121;4122;2016-11-16 09:01:42;9512;AAAAAAAAAH;AAAAAAAAAM;2016-11-11;Develop;Docker,Java;0;0;US$500,00;0;0;26;0;0;0;0;US$0,00;US$0,00;US$750,00
4122;4123;2016-11-16 08:14:55;9592;AAAAAAAADL;AAAAAAAAAG;2016-11-10;Develop;Node.js,PostgreSQL;0;0;US$1.900,00;0;0;42;1;0;0;0;US$19,00;US$0,00;US$2.850,00
4123;4124;2016-11-15 13:46:39;10618;AAAAAAAADK;AAAAAAAAAG;2016-11-11;Develop;Angular.js,Bootstrap,CSS,HTML5;10109;5;US$1.200,00;0;0;31;5;4;0;0;US$3.468,00;US$600,00;US$1.800,00
4124;4125;2016-11-15 08:01:09;10869;AAAAAAAAAH;AAAAAAAAAK;2016-11-09;Develop;Angular.js,CSS,HTML5,JavaScript;14875;2;US$1.350,00;0;0;47;2;2;0;0;US$3.400,50;US$600,00;US$2.025,00
4125;4126;2016-11-15 21:59:58;11246;AAAAAAAAAH;AAAAAAAAAA;2016-11-08;Develop;Node.js;12948;4;US$900,00;0;0;33;4;3;0;0;US$2.544,00;US$600,00;US$1.350,00
4126;4127;2016-11-15 11:01:08;10618;AAAAAAAADK;AAAAAAAAAG;2016-11-12;Develop;Other;6697;4;US$300,00;0;0;19;4;3;0;0;US$1.149,00;US$600,00;US$500,00
4127;4128;2016-11-15 02:01:21;9592;AAAAAAAAAH;AAAAAAAAAG;2016-11-12;Develop;Angular.js,CSS,HTML5,JavaScript;0;0;US$800,00;0;0;22;0;0;0;0;US$0,00;US$0,00;US$1.200,00
4128;4129;2016-11-14 10:00:44;11059;AAAAAAAADP;AAAAAAAAAO;2016-11-09;Develop;ReactJS;9359;3;US$500,00;0;0;34;3;3;0;0;US$2.330,00;US$600,00;US$1.350,00
4129;4130;2016-11-14 10:08:59;10976;AAAAAAAAAH;AAAAAAAAAK;2016-11-04;Design;0;34251;31;US$600,00;0;39;42;35;31;0;39;US$2.250,00;US$600,00;US$1.475,00
4130;4131;2016-11-14 15:01:37;9430;AAAAAAAAGH;AAAAAAAAAH;2016-11-10;Develop;Node.js;9605;5;US$650,00;0;0;30;5;3;0;0;US$1.344,00;US$0,00;US$850,00
4131;4132;2016-11-14 09:01:47;11303;AAAAAAAAAH;AAAAAAAAAA;2016-11-11;Develop;Node.js,REST;5633;2;US$500,00;0;0;17;2;2;0;0;US$1.580,00;US$600,00;US$750,00
4132;4133;2016-11-14 22:39:28;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-11-09;Develop;CSS,Docker,HTML,Java,JavaScript;9924;4;US$1.000,00;0;0;28;4;4;0;0;US$2.760,00;US$600,00;US$1.500,00
4133;4134;2016-11-14 02:05:49;10868;AAAAAAAAGJ;AAAAAAAACN;2016-11-08;Data Science;Data Science,Java,Maven;12897;2;US$1.500,00;0;0;43;2;2;0;0;US$3.540,00;US$600,00;US$2.250,00
4134;4135;2016-11-14 03:03:17;9291;AAAAAAAADI;AAAAAAAAAG;2016-11-10;Develop;Swift,iOS;8638;3;US$1.000,00;0;0;37;3;3;0;0;US$2.660,00;US$600,00;US$1.500,00
4135;4136;2016-11-14 04:00:42;11104;AAAAAAAAAH;AAAAAAAAAS;2016-11-07;Design;0;9871;10;US$1.500,00;0;14;31;10;10;0;13;US$4.250,00;US$600,00;US$3.550,00
4136;4137;2016-11-13 21:00:40;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-11-08;Develop;CSS,Docker,HTML,Java,JavaScript;0;0;US$800,00;0;0;19;0;0;0;0;US$0,00;US$0,00;US$1.200,00
4137;4138;2016-11-13 20:07:21;11059;AAAAAAAAAH;AAAAAAAAAO;2016-11-11;Develop;ReactJS;0;0;US$900,00;0;0;19;0;0;0;0;US$0,00;US$0,00;US$1.400,00
4139;4140;2016-11-12 02:00:57;11328;AAAAAAAAAH;AAAAAAAAAS;2016-11-11;Design;0;2143;11;US$800,00;0;0;21;11;11;0;0;US$1.900,00;US$600,00;US$1.200,00
4140;4141;2016-11-11 08:05:40;11122;AAAAAAAAAH;AAAAAAAAAC;2016-10-31;Design;0;26441;7;US$1.300,00;0;13;36;7;7;0;12;US$2.950,00;US$600,00;US$2.250,00
4141;4142;2016-11-10 07:00:56;11059;AAAAAAAAAH;AAAAAAAAAS;2016-10-23;Design;0;26973;6;US$2.000,00;0;12;59;6;6;0;11;US$4.325,00;US$600,00;US$3.550,00
4142;4143;2016-11-10 12:02:02;9598;AAAAAAAADP;AAAAAAAAAH;2016-10-28;Develop;Other;23009;7;US$450,00;0;0;54;7;6;0;0;US$1.082,00;US$0,00;US$650,00
4143;4144;2016-11-10 09:38:09;9468;AAAAAAAAFL;AAAAAAAAAF;2016-11-04;Develop;JavaScript,iOS;11631;3;US$1.200,00;0;0;25;3;3;0;0;US$3.055,20;US$600,00;US$1.800,00
4144;4145;2016-11-10 10:25:29;11059;AAAAAAAAAH;AAAAAAAAAO;2016-11-04;Develop;MongoDB,Node.js,Other,REST;11358;6;US$1.000,00;0;0;37;6;6;0;0;US$2.960,00;US$600,00;US$1.500,00
4145;4146;2016-11-10 01:01:31;11014;AAAAAAAADK;AAAAAAAABR;2016-11-06;Develop;CSS,PHP,jQuery;11828;1;US$2.000,00;0;0;28;1;1;0;0;US$3.180,00;US$600,00;US$3.000,00
4146;4147;2016-11-10 23:35:00;9427;AAAAAAAAAH;AAAAAAAAAS;2016-11-02;Design;0;0;2;US$1.300,00;0;2;24;2;2;0;2;US$175,00;US$0,00;US$2.250,00
4147;4148;2016-11-09 11:37:41;9610;AAAAAAAADP;AAAAAAAAAA;2016-11-01;Develop;.NET,ASP.NET,Angular.js,C#,CSS,HTML5,REST,SQL Server;14386;1;US$1.600,00;0;0;39;1;1;0;0;US$2.876,00;US$600,00;US$2.350,00
4150;4151;2016-11-09 08:07:13;9391;AAAAAAAADJ;AAAAAAAAAE;2016-11-04;Develop;C++;12802;1;US$1.000,00;0;0;13;1;0;0;0;US$360,00;US$0,00;US$1.500,00
4151;4152;2016-11-09 09:02:15;9599;AAAAAAAAAH;AAAAAAAAAE;2016-11-04;Develop;Node.js;10121;3;US$350,00;0;0;26;3;2;0;0;US$1.321,00;US$600,00;US$525,00
4152;4153;2016-11-09 01:02:11;8980;AAAAAAAADV;AAAAAAAAAV;2016-11-04;Develop;HTML5,Java,Vertica,jQuery;15576;2;US$1.000,00;0;0;26;2;2;0;0;US$2.660,00;US$700,00;US$1.500,00
4153;4154;2016-11-08 11:23:31;9430;AAAAAAAAGH;AAAAAAAAAH;2016-11-04;Develop;Node.js;0;0;US$400,00;0;0;24;0;0;0;0;US$0,00;US$0,00;US$550,00
4154;4155;2016-11-08 07:01:21;11129;AAAAAAAAEV;AAAAAAAAAS;2016-10-27;Design;0;21102;4;US$1.500,00;0;7;20;4;4;0;6;US$3.650,00;US$600,00;US$3.050,00
4155;4156;2016-11-08 07:01:06;11129;AAAAAAAAAH;AAAAAAAAAS;2016-10-27;Design;0;21091;5;US$1.500,00;0;8;23;5;5;0;8;US$3.925,00;US$600,00;US$3.050,00
4156;4157;2016-11-08 08:00:51;10737;AAAAAAAAAH;AAAAAAAAAC;2016-11-02;Develop;Angular.js,CSS,HTML,HTML5,JavaScript;17681;3;US$2.000,00;0;0;43;3;3;0;0;US$5.031,80;US$600,00;US$3.000,00
4157;4158;2016-11-08 21:00:19;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-11-03;Develop;Java;10835;2;US$500,00;0;0;27;2;2;0;0;US$1.580,00;US$600,00;US$750,00
4158;4159;2016-11-07 13:06:19;10838;AAAAAAAAGK;AAAAAAAAAC;2016-10-27;Design;0;21912;11;US$1.900,00;0;20;50;11;11;0;20;US$4.275,00;US$600,00;US$3.575,00
4159;4160;2016-11-07 10:00:28;9988;AAAAAAAAAH;AAAAAAAAAC;2016-10-26;Design;0;18549;7;US$1.500,00;0;6;25;7;7;0;6;US$3.400,00;US$600,00;US$2.750,00
4160;4161;2016-11-07 11:00:41;9615;AAAAAAAADP;AAAAAAAAAA;2016-11-01;Develop;JPA,Java,MySQL,REST;11484;1;US$1.300,00;0;0;40;1;1;0;0;US$2.368,00;US$600,00;US$1.950,00
4161;4162;2016-11-07 12:06:19;9610;AAAAAAAAAH;AAAAAAAAAD;2016-11-02;Develop;Angular.js,CSS,HTML,JSON,JavaScript;15462;3;US$1.200,00;0;0;34;3;3;0;0;US$2.925,72;US$600,00;US$1.800,00
4162;4163;2016-11-07 09:00:21;11059;AAAAAAAAAH;AAAAAAAAAS;2016-10-23;Design;0;28331;5;US$1.000,00;0;12;36;5;5;0;12;US$2.950,00;US$600,00;US$2.250,00
4163;4164;2016-11-07 13:05:07;11085;AAAAAAAADE;AAAAAAAAAH;2016-11-04;Develop;iOS;0;1;US$800,00;0;0;12;1;1;0;0;US$0,00;US$0,00;US$1.200,00
4164;4165;2016-11-06 13:52:18;9615;AAAAAAAADV;AAAAAAAAAA;2016-11-01;Develop;JPA,Java,MySQL,REST;10193;3;US$1.200,00;0;0;33;3;3;0;0;US$3.055,20;US$600,00;US$1.800,00
4165;4166;2016-11-06 08:17:10;9611;AAAAAAAADL;AAAAAAAAAL;2016-11-02;Develop;HTML5,JavaScript;9830;2;US$800,00;0;0;27;2;2;0;0;US$2.364,00;US$600,00;US$1.200,00
4166;4167;2016-11-05 12:02:00;10631;AAAAAAAAAH;AAAAAAAAAA;2016-10-29;Develop;.NET,ASP.NET,Active Directory,C#,REST,SQL Server;15818;2;US$1.400,00;0;0;21;2;2;0;0;US$3.607,00;US$600,00;US$2.100,00
4167;4168;2016-11-05 09:01:34;9592;AAAAAAAADL;AAAAAAAAAG;2016-11-01;Develop;Node.js,Other;10079;3;US$1.000,00;0;0;43;3;2;0;0;US$2.660,00;US$600,00;US$1.500,00
4168;4169;2016-11-05 09:00:23;9738;AAAAAAAAAH;AAAAAAAAAE;2016-10-31;Develop;Node.js;10079;4;US$1.100,00;0;0;40;4;3;0;0;US$2.976,00;US$600,00;US$1.650,00
4169;4170;2016-11-04 09:00:57;10326;AAAAAAAADK;AAAAAAAAAA;2016-11-02;Develop;Bootstrap,CSS,HTML5,JavaScript,jQuery;3704;2;US$800,00;0;0;19;2;1;0;0;US$1.768,00;US$600,00;US$1.200,00
4170;4171;2016-11-04 09:01:22;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-10-30;Develop;Docker,Java;9940;1;US$600,00;0;0;28;1;1;0;0;US$1.308,00;US$600,00;US$900,00
4171;4172;2016-11-04 06:00:37;11210;AAAAAAAAAH;AAAAAAAAAK;2016-10-28;Design;0;30354;38;US$500,00;0;0;42;38;38;0;0;US$1.350,00;US$500,00;US$750,00
4172;4173;2016-11-04 10:59:46;11059;AAAAAAAADP;AAAAAAAAAO;2016-10-29;Develop;ReactJS;10966;2;US$800,00;0;0;37;2;2;0;0;US$2.368,00;US$600,00;US$1.400,00
4173;4174;2016-11-04 09:10:16;10778;AAAAAAAAAH;AAAAAAAAAB;2016-10-24;Design;0;23803;7;US$1.000,00;0;12;36;7;7;0;12;US$3.025,00;US$600,00;US$2.250,00
4174;4175;2016-11-04 09:00:45;10326;AAAAAAAADK;AAAAAAAAAA;2016-11-02;Develop;Bootstrap,CSS,HTML5,JavaScript,jQuery;3848;3;US$800,00;0;0;24;3;1;0;0;US$1.848,00;US$600,00;US$1.200,00
4175;4176;2016-11-03 08:05:36;8943;AAAAAAAACL;AAAAAAAAAH;2016-10-29;Develop;Other;16862;16;US$0,00;0;0;21;16;16;0;0;US$0,00;US$0,00;US$0,00
4176;4177;2016-11-03 08:06:54;8943;AAAAAAAACL;AAAAAAAAAH;2016-10-29;Develop;Other;16858;21;US$0,00;0;0;28;21;21;0;0;US$0,00;US$0,00;US$0,00
4177;4178;2016-11-03 10:00:30;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-10-29;Develop;Java;10076;1;US$800,00;0;0;35;1;1;0;0;US$1.688,00;US$600,00;US$1.200,00
4180;4181;2016-11-01 23:06:09;11183;AAAAAAAAAH;AAAAAAAAAI;2016-10-26;Develop;iOS;11603;2;US$2.000,00;0;0;48;2;1;0;0;US$3.492,40;US$600,00;US$3.300,00
4181;4182;2016-11-01 01:00:11;10618;AAAAAAAADK;AAAAAAAAAG;2016-10-25;Develop;Salesforce;13167;1;US$1.600,00;0;0;23;1;1;0;0;US$3.064,00;US$600,00;US$2.400,00
4182;4183;2016-11-01 20:04:30;10238;AAAAAAAAAH;AAAAAAAAAA;2016-10-26;Develop;HTML,JavaScript;11510;2;US$1.000,00;0;0;48;2;1;0;0;US$2.060,00;US$600,00;US$1.500,00
4183;4184;2016-10-31 19:19:50;9592;AAAAAAAAAH;AAAAAAAAAG;2016-10-25;Develop;Android;12921;3;US$1.200,00;0;0;44;3;2;0;0;US$3.072,00;US$600,00;US$1.800,00
4184;4185;2016-10-31 09:15:22;11077;AAAAAAAAAH;AAAAAAAAAB;2016-10-18;Design;0;25268;7;US$2.000,00;0;25;66;7;7;0;24;US$4.500,00;US$600,00;US$3.725,00
4185;4186;2016-10-31 13:54:21;9615;AAAAAAAAAH;AAAAAAAAAD;2016-10-26;Develop;CSS,HTML5,JSON,JavaScript;14326;4;US$1.800,00;0;0;36;4;4;0;0;US$4.706,00;US$600,00;US$2.700,00
4186;4187;2016-10-31 08:19:52;10869;AAAAAAAAAH;AAAAAAAAAK;2016-10-21;Design;0;17773;5;US$1.200,00;0;10;34;5;5;0;10;US$3.275,00;US$600,00;US$2.500,00
4187;4188;2016-10-31 22:12:01;11014;AAAAAAAADC;AAAAAAAABR;2016-10-27;Develop;CSS,HTML5,jQuery;10259;2;US$2.000,00;0;0;29;3;2;0;0;US$4.940,00;US$600,00;US$3.000,00
4188;4189;2016-10-31 09:03:13;9599;AAAAAAAAAH;AAAAAAAAAE;2016-10-27;Develop;Node.js;7971;3;US$400,00;0;0;32;3;3;0;0;US$1.424,00;US$600,00;US$600,00
4189;4190;2016-10-31 00:15:17;9738;AAAAAAAAAH;AAAAAAAAAE;2016-10-27;Develop;Node.js;0;0;US$800,00;0;0;32;0;0;0;0;US$0,00;US$0,00;US$1.200,00
4190;4191;2016-10-30 11:01:57;10554;AAAAAAAAAH;AAAAAAAAAL;2016-10-26;Develop;JavaScript;10254;4;US$1.000,00;0;0;45;4;3;0;0;US$2.430,00;US$600,00;US$1.500,00
4191;4192;2016-10-29 23:46:15;11136;AAAAAAAADE;AAAAAAAAAH;2016-10-25;Develop;Angular.js,JavaScript,Node.js;8833;9;US$700,00;0;0;42;9;9;0;0;US$1.862,00;US$0,00;US$1.050,00
4192;4193;2016-10-28 09:06:39;11011;AAAAAAAAAH;AAAAAAAAAB;2016-10-14;Design;0;31368;4;US$1.400,00;0;10;42;4;4;0;10;US$3.125,00;US$600,00;US$2.425,00
4193;4194;2016-10-28 17:08:41;11090;AAAAAAAAAH;AAAAAAAACJ;2016-10-24;Develop;Angular.js,CSS,HTML,JavaScript;8217;3;US$1.200,00;0;0;29;3;3;0;0;US$3.272,00;US$600,00;US$1.800,00
4195;4196;2016-10-28 01:00:21;9615;AAAAAAAAAH;AAAAAAAAAA;2016-10-21;Develop;JPA,Java,MySQL,REST;12558;2;US$1.600,00;0;0;72;2;1;0;0;US$2.936,00;US$600,00;US$2.400,00
4196;4197;2016-10-28 09:09:01;9611;AAAAAAAAAH;AAAAAAAAAL;2016-10-23;Develop;HTML5,JavaScript;13631;2;US$900,00;0;0;28;3;2;0;0;US$2.496,00;US$600,00;US$1.350,00
4197;4198;2016-10-27 12:21:49;11059;AAAAAAAADP;AAAAAAAAAH;2016-10-22;Develop;Node.js,ReactJS;10140;7;US$950,00;0;0;76;7;6;0;0;US$3.812,00;US$0,00;US$2.250,00
4198;4199;2016-10-27 09:00:44;10326;AAAAAAAADK;AAAAAAAAAA;2016-10-22;Develop;HTML,JavaScript;10077;2;US$900,00;0;0;42;2;2;0;0;US$2.364,00;US$600,00;US$1.350,00
4199;4200;2016-10-27 09:00:18;10326;AAAAAAAADK;AAAAAAAAAA;2016-10-22;Develop;Bootstrap,CSS,HTML5,JQuery,JavaScript;14078;2;US$1.400,00;0;0;30;2;1;0;0;US$2.522,00;US$600,00;US$2.100,00
4200;4201;2016-10-27 22:56:12;9599;AAAAAAAAAH;AAAAAAAAAE;2016-10-25;QA;Node.js;7216;2;US$400,00;0;0;18;2;2;0;0;US$1.050,00;US$600,00;US$400,00
4201;4202;2016-10-27 06:04:53;11135;AAAAAAAAAH;AAAAAAAAAQ;2016-10-21;Design;0;8538;5;US$1.500,00;0;13;32;5;5;0;13;US$4.750,00;US$600,00;US$3.050,00
4202;4203;2016-10-27 03:01:23;9429;AAAAAAAADJ;AAAAAAAAAE;2016-10-21;Develop;JavaScript;0;0;US$700,00;0;0;41;0;0;0;0;US$0,00;US$0,00;US$1.050,00
4203;4204;2016-10-26 19:16:44;9391;AAAAAAAAAH;AAAAAAAAAE;2016-10-21;Develop;C,C++;14215;2;US$800,00;0;0;24;2;1;0;0;US$1.584,00;US$600,00;US$1.200,00
4204;4205;2016-10-26 17:00:15;11029;AAAAAAAAAH;AAAAAAAAAB;2016-10-14;Design;0;26056;7;US$1.200,00;0;6;21;7;7;0;6;US$3.325,00;US$600,00;US$2.550,00
4205;4206;2016-10-25 09:00:22;10326;AAAAAAAADK;AAAAAAAAAA;2016-10-20;Develop;HTML,JavaScript;8619;2;US$1.000,00;0;0;41;2;1;0;0;US$2.060,00;US$600,00;US$1.500,00
4206;4207;2016-10-25 09:00:43;10326;AAAAAAAADK;AAAAAAAAAA;2016-10-20;Develop;HTML,JavaScript;8463;2;US$1.200,00;0;0;48;2;1;0;0;US$2.352,00;US$600,00;US$1.800,00
4207;4208;2016-10-25 08:30:37;11059;AAAAAAAADP;AAAAAAAAAH;2016-10-20;Develop;Other;17631;3;US$50,00;0;0;17;3;3;0;0;US$164,00;US$0,00;US$200,00
4208;4209;2016-10-25 09:19:02;9611;AAAAAAAAAH;AAAAAAAAAL;2016-10-22;Develop;HTML5,JavaScript;11032;2;US$700,00;0;0;21;2;2;0;0;US$2.116,00;US$600,00;US$1.050,00
4209;4210;2016-10-24 20:05:17;9592;AAAAAAAAAH;AAAAAAAAAG;2016-10-20;Develop;Android,Node.js,Other;8792;1;US$1.000,00;0;0;31;1;1;0;0;US$1.960,00;US$600,00;US$1.500,00
4210;4211;2016-10-24 15:28:39;9430;AAAAAAAAGH;AAAAAAAAAH;2016-10-20;Develop;Node.js;9917;4;US$450,00;0;0;30;4;4;0;0;US$947,00;US$0,00;US$650,00
4211;4212;2016-10-24 09:01:13;9391;AAAAAAAADJ;AAAAAAAAAE;2016-10-20;Develop;C;12459;4;US$450,00;0;0;19;4;3;0;0;US$1.423,50;US$600,00;US$675,00
4212;4213;2016-10-24 03:00:44;10238;AAAAAAAAAH;AAAAAAAAAA;2016-10-19;Develop;HTML,JavaScript;10069;1;US$1.000,00;0;0;44;1;0;0;0;US$360,00;US$0,00;US$1.500,00
4213;4214;2016-10-24 09:00:50;10326;AAAAAAAADK;AAAAAAAAAA;2016-10-20;Develop;Bootstrap,CSS,HTML5,JavaScript,jQuery;11921;2;US$1.400,00;0;0;28;2;2;0;0;US$3.362,00;US$600,00;US$2.100,00
4215;4216;2016-10-23 09:01:13;10868;AAAAAAAAAH;AAAAAAAACN;2016-10-17;Data Science;Data Science,Java;12268;7;US$1.000,00;0;0;65;7;4;0;0;US$3.060,00;US$600,00;US$1.500,00
4216;4217;2016-10-23 14:35:05;9427;AAAAAAAAAH;AAAAAAAAAL;2016-10-19;Develop;CSS,HTML5;13436;6;US$1.000,00;0;0;27;6;5;0;0;US$2.770,00;US$600,00;US$1.500,00
4217;4218;2016-10-23 21:01:13;10737;AAAAAAAACO;AAAAAAAAAC;2016-10-13;Design;0;18436;7;US$1.500,00;0;9;37;7;7;0;8;US$3.525,00;US$500,00;US$3.050,00
4218;4219;2016-10-23 15:00:49;10799;AAAAAAAAAH;AAAAAAAAAL;2016-10-19;Develop;Angular.js,MySQL,Node.js;8646;4;US$1.400,00;0;0;43;4;2;0;0;US$3.624,00;US$600,00;US$2.100,00
4219;4220;2016-10-23 21:01:35;11014;AAAAAAAADK;AAAAAAAAAC;2016-10-20;Design;0;5829;31;US$2.000,00;0;0;38;31;31;0;0;US$7.600,00;US$750,00;US$5.750,00
4220;4221;2016-10-23 09:00:14;10975;AAAAAAAAAH;AAAAAAAAAB;2016-10-05;Design;0;44186;6;US$1.400,00;0;11;29;6;6;0;11;US$3.125,00;US$600,00;US$2.425,00
4221;4222;2016-10-23 10:28:41;11090;AAAAAAAAAH;AAAAAAAACJ;2016-10-18;Develop;Angular.js,CSS,HTML,JavaScript;0;0;US$1.200,00;0;0;31;0;0;0;0;US$0,00;US$0,00;US$1.800,00
4222;4223;2016-10-23 10:28:17;11090;AAAAAAAAAH;AAAAAAAACJ;2016-10-18;Develop;Angular.js,CSS,HTML;9360;1;US$1.000,00;0;0;35;1;1;0;0;US$1.960,00;US$600,00;US$1.500,00
4223;4224;2016-10-23 09:00:37;10976;AAAAAAAAAH;AAAAAAAAAB;2016-10-05;Design;0;34264;9;US$1.400,00;0;18;39;9;9;0;16;US$3.200,00;US$600,00;US$2.425,00
4224;4225;2016-10-22 07:11:00;11059;AAAAAAAAAH;AAAAAAAAAS;2016-10-14;Design;0;12907;10;US$1.300,00;0;23;46;10;10;0;21;US$3.475,00;US$600,00;US$2.700,00
4225;4226;2016-10-22 20:00:43;11059;AAAAAAAAAH;AAAAAAAAAS;2016-10-14;Design;0;13225;8;US$1.300,00;0;14;43;8;8;0;13;US$3.475,00;US$600,00;US$2.700,00
4226;4227;2016-10-21 13:39:21;10913;AAAAAAAAAH;AAAAAAAACN;2016-10-13;Develop;HTML,JSON,JavaScript,MongoDB,Node.js,REST;15153;2;US$1.200,00;0;0;44;2;1;0;0;US$2.352,00;US$600,00;US$1.800,00
4227;4228;2016-10-21 12:01:56;9521;AAAAAAAAAH;AAAAAAAAAE;2016-10-18;Develop;Web Application;7711;2;US$450,00;0;0;22;2;1;0;0;US$1.257,00;US$600,00;US$675,00
4228;4229;2016-10-21 10:00:54;10451;AAAAAAAAEV;AAAAAAAAAS;2016-10-11;Design;0;20084;6;US$1.000,00;0;12;32;6;6;0;11;US$2.350,00;US$300,00;US$2.000,00
4229;4230;2016-10-21 22:08:17;10618;AAAAAAAADK;AAAAAAAAAB;2016-10-05;Design;0;33562;9;US$1.500,00;0;10;42;9;9;0;10;US$3.475,00;US$600,00;US$2.700,00
4230;4231;2016-10-21 21:01:14;10631;AAAAAAAAAH;AAAAAAAAAA;2016-10-18;Develop;.NET,Active Directory,Angular.js,C#,JavaScript,REST,SQL Server;6649;2;US$1.300,00;0;0;19;2;2;0;0;US$3.396,50;US$600,00;US$1.950,00
4231;4232;2016-10-20 04:00:43;10381;AAAAAAAAAH;AAAAAAAAAL;2016-10-16;Develop;Other;7164;4;US$900,00;0;0;44;4;2;0;0;US$2.247,00;US$600,00;US$1.350,00
4232;4233;2016-10-20 11:00:43;7817;AAAAAAAAFQ;AAAAAAAAAM;2016-10-17;Develop;Docker,Java,REST;7221;4;US$300,00;0;0;18;4;4;0;0;US$1.248,00;US$600,00;US$450,00
4233;4234;2016-10-19 21:02:08;9468;AAAAAAAAFL;AAAAAAAAAF;2016-10-14;Develop;JavaScript,Other;10055;1;US$1.000,00;0;0;39;1;1;0;0;US$1.960,00;US$600,00;US$1.500,00
4234;4235;2016-10-19 00:14:29;10238;AAAAAAAAAH;AAAAAAAAAA;2016-10-14;Develop;HTML,JavaScript;0;0;US$800,00;0;0;42;0;0;0;0;US$0,00;US$0,00;US$1.200,00
4235;4236;2016-10-19 05:35:17;9615;AAAAAAAAAH;AAAAAAAAAD;2016-10-13;Develop;CSS,HTML,JSON,JavaScript;18798;2;US$1.500,00;0;0;32;2;2;0;0;US$3.505,00;US$600,00;US$2.250,00
4236;4237;2016-10-19 12:32:37;9598;AAAAAAAADP;AAAAAAAAAH;2016-10-14;Develop;Node.js;11184;6;US$400,00;0;0;35;6;3;0;0;US$944,00;US$0,00;US$600,00
4238;4239;2016-10-17 15:15:19;10931;AAAAAAAAGM;AAAAAAAAAQ;2016-10-12;Design;0;12475;13;US$1.500,00;0;31;50;13;13;0;31;US$3.400,00;US$600,00;US$2.375,00
4239;4240;2016-10-17 14:00:47;10799;AAAAAAAAAH;AAAAAAAAAL;2016-10-13;Develop;Angular.js;8274;5;US$1.200,00;0;0;45;5;3;0;0;US$3.312,00;US$600,00;US$1.800,00
4241;4242;2016-10-17 09:00:51;9611;AAAAAAAAAH;AAAAAAAAAL;2016-10-14;Develop;CSS,HTML5;7186;5;US$900,00;0;0;33;5;3;0;0;US$2.634,00;US$600,00;US$1.350,00
4242;4243;2016-10-16 04:11:06;9610;AAAAAAAADP;AAAAAAAAAD;2016-10-09;Develop;Angular.js,CSS,JSON,JavaScript,Node.js;30619;2;US$1.500,00;0;0;50;2;2;0;0;US$2.730,00;US$600,00;US$2.250,00
4243;4244;2016-10-16 08:01:47;10765;AAAAAAAAGN;AAAAAAAAAQ;2016-10-09;Develop;CSS,HTML,HTML5,JavaScript;19135;3;US$1.500,00;0;0;49;3;2;0;0;US$3.585,00;US$600,00;US$2.250,00
4244;4245;2016-10-15 09:05:03;9592;AAAAAAAAAH;AAAAAAAAAB;2016-10-08;Design;0;14767;6;US$1.500,00;0;8;24;6;6;0;7;US$2.950,00;US$600,00;US$2.250,00
